ID_star,ID_system,Name,,Karmn,GJ,RA_J2016,DE_J2016,SpT,SpTnum,SpT_ref,SKG,SKG_ref,Nplanet,Pl_Ref,Type,Class,Component,System,SB,SB_ref,object_type,Notes_multiplicity,WDS_id,WDS_disc,WDS_comp,WDS_obs1,WDS_obs2,WDS_nobs,WDS_pa2,WDS_sep2,WDS_mag1,WDS_mag2,s01,rho01,s02,rho02,theta01,theta02,M_Msol,eM_Msol,R_Rsol,eR_Rsol,MR_ref,M01,eM01,R01,eR01,M02,eM02,R02,eR02,q,Porb_d,ePorb_d,Porb_ref,a_au,a_ref,Teff_K,eTeff_K,Teff_ref,logg,elogg,L_Lsol,eL_Lsol,L_ref,MG_mag,eMG_mag,Mass_A,eMass_A,Mass_B,eMass_B,Mass_tot,eMass_tot,Ug_J,eUg_J,Porb_a,ePorb_a,muratio,deltaPA,deltad,crit_parity,crit_ruwe,crit_ipd,crit_rv,crit_rv_error,crit_fmp,crit_non_single,crit_DR3_non_single,Candidate,Bool_rho,Bool_new,HR_num,Bool_HR,Bool_MM,Bool_Lbol,Bool_DR2,Bool_FGK,Bool_WD,Bool_OBA,Bool_NMS,Bool_UCD,Bool_widest,GaiaDR3_id,GaiaDR2_id,2MASS_id,AllWISE_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_ref,d_pc,ed_pc,d01,ed01,d02,ed02,d03,ed03,d04,ed04,pm,pm_error,pm_ref,pmra,pmra_error,pmdec,pmdec_error,pmA,pmra_A_mas,epmra_A_mas,pmdec_A_mas,epmdec_A_mas,pmB,pmra_B_mas,epmra_B_mas,pmdec_B_mas,epmdec_B_mas,pmC,pmra_C_mas,epmra_C_mas,pmdec_C_mas,epmdec_C_mas,rv,rv_error,rv_ref,ruwe,l,b,RA_J2000,DE_J2000,BP_mag,eBP_mag,G_mag,eG_mag,RP_mag,eRP_mag,J_mag,eJ_mag,H_mag,eH_mag,Ks_mag,eKs_mag,Qf_2M,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Qf_W,astrometric_excess_noise,astrometric_excess_noise_sig,phot_bp_rp_excess_factor,phot_bp_n_blended_transits,phot_rp_n_blended_transits,phot_variable_flag,rv_chisq_pvalue,rv_amplitude_robust,rv_nb_transits,rv_renormalised_gof,astrometric_n_obs_al,astrometric_n_good_obs_al,ipd_gof_harmonic_amplitude,ipd_frac_multi_peak,duplicated_source
2176,,HD 184489,,J19346+045,,19:34:40.40,+04:35:02.0,M0.0 V,70.0,1991ApJS...77..417K,,,0,,Single,,-,,,-,High proper motion,,,,,,,,,,,,,,,,,,0.65220,0.02650,0.62020,0.01190,This work,,,,,,,,,,,,,,,4093,24,Marf21,5.00,0.25,0.0763968000,0.0003399280,This work,7.9159,0.0028,,,,,,,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,true,true,false,false,false,false,false,false,false,4291123545113039616,4291123545113039616,19343982+0434572,J193440.20+043500.3,293.66833769619500,0.012812594883143900,4.58389635555049,0.010252437554299800,69.25664440676090,0.015202464,DR3,14.439047813618600,0.003169502456566990,14.439047813618600,0.003169502456566990,,,,,,,609.735164677469,0.0191554413026673,DR3,524.4088097075210,0.015105563,311.0825796238060,0.011779342,609.735164677469,524.408809707521,0.015105563,311.082579623806,0.011779342,,,,,,,,,,,-58.933,0.20392081,DR3,0.928173,42.00546053384510,-7.4653606623406,293.665926,4.582567,9.5524,0.0029,8.7136,0.0028,7.8166,0.0038,6.714,0.019,6.142,0.026,5.918,0.017,AAA,5.837,0.147,5.714,0.052,5.763,0.015,5.718,0.041,BAAA,0.08239667862653730,7.393863677978520,1.29651,0,0,NOT_AVAILABLE,3.9985276E-05,1.5475082,11,2.4183617,480,478,0.009333784691989420,0,False
2177,,Wolf 1108,,J19349+532,,19:34:55.56,+53:15:31.3,M2.5 V,72.5,2013AJ....145..102L,,,0,,Single,,-,,,-,High proper motion,,,,,,,,,,,,,,,,,,0.32580,0.08460,0.33150,0.07960,This work,,,,,,,,,,,,,,,3400,50,This work,5.50,0.25,0.0132324398,0.0063088895,This work,10.2400,0.0028,,,,,,,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,true,true,false,false,false,false,false,false,false,2136665454312416128,2136665454312416128,19345497+5315228,J193455.37+531528.7,293.7314941869020,0.013136330060660800,53.25870136880630,0.014710129238665100,65.74454862093050,0.014405225,DR3,15.210386579209700,0.0033327332167695500,15.210386579209700,0.0033327332167695500,,,,,,,567.86784443339,0.0270823308847105,DR3,300.4403833647030,0.01856676,481.88117288922500,0.019716188,567.86784443339,300.440383364703,0.01856676,481.88117288922500,0.019716188,,,,,,,,,,,-26.853254,0.27413574,DR3,0.9514282,85.39704372934620,15.365904381868900,293.729061,53.256355,12.4459,0.0032,11.1507,0.0028,10.0253,0.0038,8.554,0.021,7.974,0.018,7.684,9.995,AAF,7.509,0.027,7.410,0.020,7.333,0.015,7.125,0.068,AAAA,0.14655590057373000,30.522308349609400,1.4068313,0,0,VARIABLE,0.043685522,3.7229786,18,-0.5028896,339,339,0.005122215952724220,1,False
2180,,Ross 1064,,J19358+413,,19:35:51.00,+41:19:06.7,M0.0 V,70.0,2013AJ....145..102L,,,0,,Single*,,-,,,-,Eruptive variable,,,,,,,,,,,,,,,,,,0.71240,0.02560,0.67350,0.01160,This work,,,,,,,,,,,,,,,3900,50,This work,4.50,0.25,0.1284286678,0.0016382349,This work,7.5426,0.0115,,,,,,,,,,,,,,,True,False,True,False,True,0,,true,true,false,4,true,false,true,false,false,false,false,false,false,false,2077398234224960384,2077398234224960384,19355143+4119079,J193551.14+411907.0,293.96248008766400,0.14469856023788500,41.31854097682880,0.1672142744064330,34.88512635884220,0.17473578,DR3,28.66551176319690,0.14358241118343500,28.66551176319690,0.14358241118343500,,,,,,,316.275212282436,0.290131581988283,DR3,-306.424895715047,0.20496276,-78.31853669676530,0.20534508,316.275212282436,-306.424895715047,0.20496276,-78.3185366967653,0.20534508,,,,,,,,,,,-12.156518,0.47272554,DR3,14.200103,74.49830269885100,9.92389117737674,293.964326,41.318867,10.6194,0.0029,9.8294,0.0037,8.7859,0.0038,7.563,0.018,6.928,0.015,6.770,0.016,AAA,6.680,0.071,6.638,0.022,6.604,0.016,6.543,0.059,AAAA,2.13023042678833,5167.0478515625,1.4508301,25,0,NOT_AVAILABLE,0.0,4.1831284,13,8.464456,400,400,0.0748206079006195,63,False
2181,,GJ 4120,,J19395+718,4120,19:39:32.22,+71:52:12.1,M0.5 V,70.5,2013AJ....145..102L,,,0,,Single,,-,,,-,High proper motion,,,,,,,,,,,,,,,,,,0.50960,0.01820,0.50570,0.01340,This work,,,,,,,,,,,,,,,3800,50,This work,4.50,0.25,0.0480448753,0.0003070474,This work,8.5810,0.0029,,,,,,,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,true,true,false,false,false,false,false,false,false,2263910113928117632,2263910113928117632,19393289+7152191,J193932.43+715214.4,294.8842347589020,0.01420074887573720,71.87001776294130,0.013696162030100800,47.53062999147820,0.013992852,DR3,21.03906470794290,0.0061938274062315300,21.03906470794290,0.0061938274062315300,,,,,,,482.565401333443,0.024080987878155,DR3,-190.19788994670100,0.017304182,-443.50211862394700,0.016746918,482.565401333443,-190.197889946701,0.017304182,-443.502118623947,0.016746918,,,,,,,,,,,-34.49413,0.20088644,DR3,1.1679966,103.76040615924300,22.06444716021020,294.887049,71.871994,11.1755,0.0029,10.1961,0.0028,9.2178,0.0038,8.023,0.050,7.379,0.044,7.188,0.023,AAA,6.980,0.050,6.972,0.020,6.920,0.016,6.812,0.056,AAAA,0.12796011567115800,18.060436248779300,1.3305764,1,0,VARIABLE,0.16796842,1.7318611,17,-0.6566904,314,313,0.007929903455078600,1,False
2182,,GJ 1242,,J19419+031,1242,19:41:53.93,+03:09:08.3,M2.0 V,72.0,1995AJ....110.1838R,,,0,,Single*,,-,,,-,High proper motion,,,,,,,,,,,,,,,,,,0.32200,0.01370,0.32790,0.00950,This work,,,,,,,,,,,,,,,3500,50,This work,5.00,0.25,0.0145372944,0.0001108050,This work,10.1371,0.0056,,,,,,,,,,,,,,,True,False,False,False,True,0,,true,true,false,4,true,false,true,false,false,false,false,false,false,false,4289793067314163072,4289793067314163072,19415421+0309163,J194154.02+030911.0,295.47469969425300,0.0842210054397583,3.152310975654010,0.06787624210119250,43.34268041025800,0.09642837,DR3,23.07194641712390,0.051330239954519700,23.07194641712390,0.051330239954519700,,,,,,,549.634246386585,0.128455640255666,DR3,-266.725189251386,0.10287625,-480.578274810422,0.076924175,549.634246386585,-266.725189251386,0.10287625,-480.578274810422,0.076924175,,,,,,,,,,,32.73656,0.3473971,DR3,6.4384513,41.590357795036100,-9.730073196735960,295.475906,3.154537,13.1262,0.0030,11.9525,0.0029,10.7931,0.0038,9.304,0.021,8.763,0.021,8.518,0.021,AAA,8.351,0.022,8.182,0.021,8.081,0.023,7.733,0.171,AAAB,0.8975497484207150,1033.211669921880,1.4705397,0,0,NOT_AVAILABLE,0.9483854,3.2439308,12,-1.8817419,402,400,0.0061269644647836700,53,False
2183,592,RX J1935.4+3746,,J19354+377,,19:35:29.02,+37:46:06.7,M3.5 V,73.5,2013AJ....145..102L,,,0,,Multiple,Double,Aab,Aab,SB1,Shk09/Jeff18,High proper motion,,,,,,,,,,,,,,,,,,,,,,n/a,,,,,,,,,,,,n/a,,n/a,,,,,,,,,9.5816,0.0032,,,,,,,,,,,,,,,True,False,True,False,False,0,,false,true,false,4,true,false,true,false,false,false,false,false,false,false,2051984436005124480,2051984436005124480,19352922+3746082,J193529.08+374607.2,293.8709266578080,0.031915754079818700,37.768516622022600,0.03527645021677020,69.124684541167,0.04038572,DR3,14.4666121319433,0.008452039250339290,14.4666121319433,0.008452039250339290,,,,,,,162.483673939213,0.0586936075236556,DR3,-133.6878111313880,0.039594363,-92.34995101072220,0.043326966,162.483673939213,-133.687811131388,0.039594363,-92.3499510107222,0.043326966,,,,,,,,,,,-19.057611,5.4233007,DR3,2.2013664,71.28384642527000,8.331498829708810,293.871782,37.768951,11.8260,0.0049,10.3834,0.0029,9.1993,0.0043,7.562,0.018,6.948,0.020,6.723,0.016,AAA,6.588,0.071,6.365,0.025,6.334,0.015,6.201,0.048,AAAA,0.41576918959617600,206.9269256591800,1.4446685,0,0,NOT_AVAILABLE,0.0,39.20604,14,27.946697,346,346,0.0056846849620342300,2,False
2184,,2MASS J19421282-2045477,,J19422-207,,19:42:12.81,-20:45:50.4,M5.1 V,75.0,2009ApJ...699..649S,,,0,,Single,,-,,,-,High proper motion,SB1 according to Shk09. CVN 65 is optical,,,,,,,,,,,,,,,,,0.20910,0.01150,0.22090,0.00740,This work,,,,,,,,,,,,,,,3241,54,Marf21,5.00,0.25,0.0048524640,0.0000226893,This work,11.7099,0.0031,,,,,,,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,true,true,false,false,false,false,false,false,false,6868221463056407168,6868221463056407168,19421282-2045477,J194212.81-204549.6,295.553370876108,0.024665983393788300,-20.764012353990900,0.021740565076470400,63.096116771427000,0.028008629,DR3,15.848835889895000,0.007035364254349430,15.848835889895000,0.007035364254349430,,,,,,,154.599313020401,0.0393525792149697,DR3,-10.290738203136100,0.029162288,-154.2564367979970,0.026423218,154.599313020401,-10.2907382031361,0.029162288,-154.256436797997,0.026423218,,,,,,,,,,,-1.9476339,0.89654976,DR3,1.3494706,19.26402385699370,-20.15254325484770,295.553426,-20.763264,14.4965,0.0052,12.7099,0.0029,11.4326,0.0040,9.598,0.024,9.026,0.022,8.756,0.023,AAA,8.555,0.022,8.357,0.019,8.219,0.023,7.836,0.202,AAAB,0.20656971633434300,44.9358024597168,1.5049509,0,0,NOT_AVAILABLE,0.710889,9.109945,11,-1.860538,229,229,0.031066762283444400,0,False
2185,593,LP 869-19,,J19420-210,,19:42:00.74,-21:04:09.4,M3.5 V,73.5,2006AJ....132..866R,AB Dor,Jan17,0,,Multiple,Double,Aab,Aab,SB2,Mal14a,Spectroscopic binary,,,,,,,,,,,,,,,,,,,,,,n/a,,,,,,,,,,,,n/a,,n/a,,,,,,,,,10.4050,0.0034,,,,,,,,,,,,,,,False,False,True,False,False,0,,false,true,false,4,true,false,true,false,false,false,false,false,false,false,6868107358662346112,6868107358662346112,19420065-2104051,J194200.70-210407.9,295.50308205557900,0.04636536166071890,-21.069272230763500,0.0404786542057991,53.58227367683790,0.046487074,DR3,18.66288851479390,0.01619160628892840,18.66288851479390,0.01619160628892840,,,,,,,262.232725651025,0.0675469328128314,DR3,76.92084690825650,0.051787756,-250.69739869668000,0.043366075,262.232725651025,76.9208469082565,0.051787756,-250.69739869668,0.043366075,,,,,,,,,,,-17.506947,2.6238687,DR3,1.8327584,18.944124191780800,-20.22495201839130,295.502728,-21.068111,13.4772,0.0033,11.7599,0.0028,10.5037,0.0039,8.692,0.019,8.079,0.038,7.816,0.031,AAA,7.608,0.029,7.479,0.020,7.356,0.020,7.298,0.138,AAAB,0.36003246903419500,159.36370849609400,1.4878368,0,0,NOT_AVAILABLE,0.0,21.162481,10,6.180718,204,204,0.07600674778223040,0,False
2186,594,Ross 165A,,J19457+271,,19:45:45.41,+27:07:11.7,M4.0 V,74.0,2014AJ....147...20N,,,0,,Multiple,Double,A,AB,,-,High proper motion,,,,,,,,,,,,,,,,,,0.2454,0.0366,0.2523,0.0164,This work,,,,,,,,,,,,,,,,,,,,,,,11.3404,0.0029,0.2454,0.0366,,,0.4514,0.0530,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,false,true,false,false,false,false,false,false,false,2028065934962125184,2028065934962125184,19454548+2707318,J194545.48+270719.0,296.43919605904500,0.017400341108441400,27.119906562885100,0.022615820169448900,93.87899660952740,0.029522007,DR3,10.6520098862935,0.003349723812400780,10.6520098862935,0.003349723812400780,10.65247368204160,0.003682786407626550,,,,,1225.4345044902,0.0355892176389201,DR3,-46.14979485756220,0.022551356,-1224.5651968065000,0.027532322,1225.4345044902,-46.1497948575622,0.022551356,-1224.5651968065,0.027532322,1220.47346508348,-1.51693242770455,0.02487065,-1220.47252238176,0.030784847,,,,,,-3.2252693,0.32958105,DR3,1.3926862,63.00588068061140,1.2531421588752900,296.439537,27.125513,13.0814,0.0039,11.4776,0.0028,10.2212,0.0066,7.998,0.032,7.410,0.016,7.144,0.020,AAA,6.892,0.054,6.749,0.021,6.651,0.017,6.608,0.065,AAAA,0.2882339358329770,131.56768798828100,1.5045213,4,2,NOT_AVAILABLE,0.59411067,3.8114116,13,-3.1620562,530,527,0.0035860398784279800,3,False
2188,,GJ 4122,,J19457+323,4122,19:45:50.25,+32:23:16.8,M1.5 V,71.5,2013AJ....145..102L,,,0,,Single,,-,,,-,High proper motion,HDS2807 is optical,,,,,,,,,,,,,,,,,0.42800,0.01640,0.42840,0.01190,This work,,,,,,,,,,,,,,,3600,50,This work,5.00,0.25,0.0277714264,0.0001070362,This work,9.2938,0.0028,,,,,,,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,true,true,false,false,false,false,false,false,false,2034628782438989440,2034628782438989440,19454969+3223132,J194550.06+322315.7,296.45935966410700,0.009461780078709130,32.38800766266750,0.013206137344241100,72.69998812663230,0.014016836,DR3,13.75516043081260,0.0026520475846097100,13.75516043081260,0.0026520475846097100,,,,,,,441.136394341881,0.0205933534319776,DR3,394.29341851204600,0.012623524,197.82320018400300,0.016270613,441.136394341881,394.293418512046,0.012623524,197.823200184003,0.016270613,,,,,,,,,,,-15.278196,0.21799897,DR3,0.88087445,67.58185923294170,3.8721419146738,296.457075,32.387005,11.0923,0.0030,9.9861,0.0028,8.9415,0.0038,7.572,0.020,7.030,0.024,6.774,0.021,AAA,6.535,0.068,6.483,0.024,6.476,0.016,6.321,0.058,AAAA,0.08247946202754970,8.65827465057373,1.3635664,0,0,NOT_AVAILABLE,0.46199426,0.92952156,5,-0.75263673,381,380,0.014111983589828000,0,False
2189,595,HD 331161A,,J19463+320,,19:46:24.51,+32:00:55.2,M0.5 V,70.5,1995AJ....110.1838R,,,0,,Multiple,Double,A,A+B,,-,High proper motion,,,,,,,,,,,,,,,,,,0.55190,0.02830,0.53090,0.01270,This work,,,,,,,,,,,,,,,3600,50,This work,5.50,0.25,0.0531001352,0.0002212800,This work,8.5865,0.0028,0.5519,0.0283,,,0.9946,0.0417,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,true,true,false,false,false,false,false,false,false,2034581091118259328,2034581091118259328,19462386+3201021,J194624.44+320054.6,296.60213388303400,0.010072479024529500,32.015321302930700,0.012657267972827000,71.71549886049580,0.01586321,DR3,13.943987225763400,0.003084359742513720,13.943987225763400,0.003084359742513720,13.95018695695660,0.007104036939804930,,,,,607.803394920962,0.0203889781370392,DR3,464.78953303239500,0.013777895,-391.6575760290800,0.015029306,607.803394920962,464.789533032395,0.013777895,-391.65757602908,0.015029306,638.051585704451,483.068090283769,0.032050233,-416.839352952138,0.036443938,,,,,,-4.8544145,0.13914838,DR3,1.0425277,67.31861436161220,3.5814776778998900,296.599425,32.017262,10.3688,0.0029,9.3084,0.0028,8.2855,0.0038,6.883,0.032,6.215,0.020,6.041,0.017,AAA,4.814,0.142,4.951,0.045,5.283,0.012,5.323,0.033,BAAA,0.10520251095295000,13.748234748840300,1.3529823,10,0,NOT_AVAILABLE,0.8682753,0.6014519,10,-1.8381499,388,387,0.006888187490403650,1,False
2191,,PM J19468-0157,,J19468-019,,19:46:50.63,-01:57:40.1,M3.0 V,73.0,2007AJ....133.2825R,,,0,,Single*,,-,,,-,High proper motion,,,,,,,,,,,,,,,,,,0.49340,0.01950,0.49030,0.01510,This work,,,,,,,,,,,,,,,3500,50,This work,4.50,0.25,0.0325043947,0.0007433239,This work,9.2433,0.0210,,,,,,,,,,,,,,,True,False,True,False,False,0,,true,true,false,4,true,false,true,false,false,false,false,false,false,false,4234960284989103744,4234960284989103744,19465050-0157397,J194650.59-015739.9,296.7109772197210,0.3541478216648100,-1.9611316547121000,0.26402145624160800,42.58816796576920,0.4087231,DR3,23.480700104399000,0.22534673350011400,23.480700104399000,0.22534673350011400,,,,,,,119.231892376668,0.503559996565888,DR3,117.167226758674,0.4111544,-22.09264885437540,0.29073137,119.231892376668,117.167226758674,0.4111544,-22.0926488543754,0.29073137,,,,,,,,,,,-119.13905,0.7520061,DR3,19.360239,37.565481021318000,-13.211621261693200,296.710456,-1.961037,12.3591,0.0029,11.0969,0.0028,9.9752,0.0038,8.512,0.021,7.999,0.031,7.749,0.023,AAA,7.588,0.031,7.422,0.019,7.377,0.019,7.175,0.131,AAAB,3.4276187419891400,18867.69140625,1.4094952,0,0,NOT_AVAILABLE,0.0,11.333572,22,7.7892795,355,355,0.011560278944671200,1,False
2192,,LSPM J1947+3516,,J19470+352,,19:47:03.30,+35:16:55.5,M2.0 V,72.0,2013AJ....145..102L,,,0,,Single,,-,,,-,High proper motion,,,,,,,,,,,,,,,,,,0.53390,0.02860,0.51480,0.01290,This work,,,,,,,,,,,,,,,3500,50,This work,5.50,0.25,0.0503136553,0.0002317937,This work,8.7146,0.0030,,,,,,,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,true,true,false,false,false,false,false,false,false,2047568831694975232,2047568831694975232,19470346+3516575,J194703.35+351656.2,296.7637518130910,0.011618528515100500,35.28209009443620,0.014197691343724700,30.227482726333700,0.015508073,DR3,33.08247693178950,0.016972814836216900,33.08247693178950,0.016972814836216900,,,,,,,164.925850201888,0.0239542599366564,DR3,-115.36744210938000,0.015495874,-117.85961719755600,0.018267032,164.925850201888,-115.36744210938,0.015495874,-117.859617197556,0.018267032,,,,,,,,,,,-14.199959,0.25956386,DR3,1.0760521,70.22549766248220,5.0943384747802200,296.764420,35.282646,12.4772,0.0029,11.3126,0.0028,10.2440,0.0038,8.839,0.019,8.145,0.029,7.931,0.020,AAA,7.808,0.024,7.824,0.020,7.729,0.017,7.812,0.143,AAAB,0.15183810889720900,37.007293701171900,1.3743731,1,0,NOT_AVAILABLE,0.58659774,2.3189116,15,-0.83781326,466,462,0.007243321277201180,0,False
2193,,G 125-34,,J19486+359,,19:48:40.88,+35:55:12.6,M3.5 V,73.5,2013AJ....145..102L,,,0,,Single,,-,,,-,High proper motion,,,,,,,,,,,,,,,,,,0.26220,0.01260,0.27130,0.00850,This work,,,,,,,,,,,,,,,3200,50,This work,5.50,0.25,0.0069526453,0.0000295245,This work,11.1582,0.0029,,,,,,,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,true,true,false,false,false,false,false,false,false,2047690533883897856,2047690533883897856,19484080+3555178,J194840.85+355514.2,297.17034072865100,0.015279804356396200,35.92017560607520,0.017102492973208400,74.38552746556690,0.019639414,DR3,13.443475284394500,0.003549372918424330,13.443475284394500,0.003549372918424330,,,,,,,293.198739943402,0.0291249503220518,DR3,54.00977236952440,0.019799616,-288.1812721066220,0.021359727,293.198739943402,54.0097723695244,0.019799616,-288.181272106622,0.021359727,,,,,,,,,,,0.71174085,0.36937687,DR3,1.1539586,70.94629192430480,5.1262709845735000,297.170032,35.921612,13.3388,0.0034,11.8008,0.0028,10.5922,0.0039,8.909,0.027,8.332,0.021,8.097,0.020,AAA,7.930,0.024,7.766,0.020,7.653,0.017,7.484,0.103,AAAA,0.1949455440044400,50.77530288696290,1.457184,5,0,NOT_AVAILABLE,0.35443282,4.134288,18,-0.47463432,410,409,0.010929361917078500,0,False
2196,598,HD 187691,,,9671 A,19:51:01.91,+10:24:54.4,F8 V,48.0,2001AJ....121.2148G,,,0,,Multiple,Double,A,A+B,,-,High proper motion,,,,,,,,,,,,,,,,,,1.1800,0.1770,1.2210,0.1832,Pec13,,,,,,,,,,,,,,,6200,50,This work,5.50,0.25,2.7700412273,0.0534642413,This work,3.5273,0.0047,1.1800,0.1770,,,1.5486,0.1777,,,,,,,,,False,False,False,False,False,0,,false,true,false,3,true,false,true,false,true,false,false,false,false,false,4303294039306246656,4303294039306246656,19510166+1024567,J195101.78+102454.9,297.75794101185400,0.0685339868068695,10.41511259772720,0.04534502699971200,51.31327446246720,0.08975392,DR3,19.488134609913500,0.034087407070597400,19.488134609913500,0.034087407070597400,19.46530383726270,0.015182271846411100,,,,,277.687759941713,0.108170148188707,DR3,241.71285307318400,0.08744042,-136.6945085973380,0.06367852,277.687759941713,241.712853073184,0.08744042,-136.694508597338,0.06367852,288.376056657744,263.941286239855,0.04091579,-116.171198975999,0.03223462,,,,,,-0.08292573,0.121217415,DR3,0.8700896,49.13533059219950,-8.199472059409170,297.756919,10.415750,5.2625,0.0029,4.9762,0.0028,4.5454,0.0042,4.234,0.316,3.863,0.258,3.902,0.250,DDD,3.778,0.376,3.564,0.194,3.829,0.016,3.789,0.021,CBAA,0.5632094740867620,410.2212219238280,1.183011,0,0,NOT_AVAILABLE,0.5176801,0.52639765,20,,294,283,0.032852593809366200,0,False
2198,,GJ 1243,,J19511+464,1243,19:51:09.60,+46:29:04.5,M4.0 Ve,74.0,2013AJ....145..102L,IC2391,This work,0,,Single,,-,,,-,Eruptive variable,,,,,,,,,,,,,,,,,,0.27120,0.01150,0.27970,0.00690,This work,,,,,,,,,,,,,,,3177,39,Marf21,5.00,0.25,0.0071826787,0.0000275507,This work,11.1522,0.0028,,,,,,,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,true,true,false,false,false,false,false,false,false,2080285727861817088,2080285727861817088,19510930+4628598,J195109.50+462903.0,297.79001858504900,0.01505953911691900,46.48457360658960,0.016828246414661400,83.49395957331560,0.017237656,DR3,11.976914319435400,0.0024726810183030600,11.976914319435400,0.0024726810183030600,,,,,,,322.757977421132,0.0294672596758027,DR3,183.24203432496100,0.019851895,265.6973256271690,0.021776631,322.757977421132,183.242034324961,0.019851895,265.697325627169,0.021776631,,,,,,,,,,,-13.399543,0.895249,DR3,0.9934534,80.44178891060310,9.94993171161996,297.788774,46.483295,13.1524,0.0032,11.5439,0.0028,10.3170,0.0038,8.586,0.023,8.045,0.020,7.773,0.016,AAA,7.568,0.030,7.417,0.020,7.295,0.017,7.177,0.075,AAAA,0.1854797750711440,48.562774658203100,1.4679717,2,0,NOT_AVAILABLE,0.027271967,7.03841,10,-1.422247,375,374,0.009911766275763510,0,False
2199,,G 260-35,,J19512+622,,19:51:11.69,+62:17:15.7,M2.0 V,72.0,2013AJ....145..102L,,,0,,Single,,-,,,-,High proper motion,,,,,,,,,,,,,,,,,,0.57730,0.02780,0.55360,0.01250,This work,,,,,,,,,,,,,,,3600,50,This work,5.00,0.25,0.0634343922,0.0002320909,This work,8.4099,0.0029,,,,,,,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,true,true,false,false,false,false,false,false,false,2241125999619972480,2241125999619972480,19511205+6217117,J195111.77+621714.6,297.7987063210940,0.011065350845456100,62.28769524525340,0.011194756254553800,34.1025987506309,0.011414292,DR3,29.323278478344700,0.009814632175002500,29.323278478344700,0.009814632175002500,,,,,,,290.263215943535,0.0210713891164855,DR3,-159.97927655904800,0.01613943,242.19695621854300,0.013547038,290.263215943535,-159.979276559048,0.01613943,242.196956218543,0.013547038,,,,,,,,,,,-17.133534328607400,0.4497219744005250,DR2,1.115746,94.86230485731200,17.276632249204700,297.800243,62.286606,11.8475,0.0029,10.7460,0.0028,9.7002,0.0038,8.348,0.020,7.652,0.020,7.488,0.016,AAA,7.332,0.042,7.322,0.019,7.285,0.016,7.298,0.082,AAAA,0.09734271466732030,13.831679344177200,1.3658252,65,65,NOT_AVAILABLE,,,,,342,341,0.004454421810805800,0,True
2200,,GJ 4127,,J19535+341,4127,19:53:32.73,+34:08:32.2,M1.5 V,71.5,2013AJ....145..102L,HS,This work,0,,Single,,-,,,-,High proper motion,,,,,,,,,,,,,,,,,,0.55160,0.02830,0.53060,0.01270,This work,,,,,,,,,,,,,,,3600,50,This work,5.00,0.25,0.0538092628,0.0001972142,This work,8.5890,0.0029,,,,,,,,,,,,,,,False,False,False,False,False,0,,false,true,false,4,true,true,true,false,false,false,false,false,false,false,2035294983392947200,2035294983392947200,19533270+3408282,J195332.72+340830.9,298.3863695070520,0.009003414772450920,34.142284977518300,0.012165653519332400,37.14893737355570,0.012714037,DR3,26.918670376608000,0.009212779566680790,26.918670376608000,0.009212779566680790,,,,,,,228.28374977462,0.0202528087380655,DR3,17.017443363418800,0.012286825,227.64858232050200,0.016100006,228.28374977462,17.0174433634188,0.012286825,227.648582320502,0.016100006,,,,,,,,,,,-28.409416,0.21299103,DR3,0.9587821,69.9142846769806,3.3675626550442000,298.386279,34.141178,11.8454,0.0029,10.7393,0.0028,9.6928,0.0038,8.329,0.024,7.668,0.016,7.472,0.020,AAA,7.272,0.030,7.324,0.020,7.257,0.019,7.412,0.105,AAAA,0.08881761878728870,9.660858154296880,1.3654835,0,0,NOT_AVAILABLE,0.614412,2.2424374,16,-1.3828595,408,406,0.00538880517706275,1,False
